genome	gc	mode	ptr	rep	depth	log2ptr	note	out
g13_Pseudomonas_aeruginosa	65.3000	A_k8	0.5000	1	1.0000	0.4311	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr0.5__r1__1.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	0.5000	1	2.0000	0.4266	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr0.5__r1__2.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	0.5000	1	5.0000	0.4861	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr0.5__r1__5.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	0.5000	2	0.5000	0.3226	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr0.5__r2__0.5x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	0.5000	2	1.0000	0.4545	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr0.5__r2__1.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	0.5000	2	2.0000	0.4932	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr0.5__r2__2.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	0.5000	2	5.0000	0.4905	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr0.5__r2__5.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	1.0000	1	0.5000	0.7849	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr1.0__r1__0.5x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	1.0000	1	1.0000	0.9460	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr1.0__r1__1.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	1.0000	1	2.0000	0.9581	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr1.0__r1__2.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	1.0000	1	5.0000	0.9868	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr1.0__r1__5.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	1.0000	2	0.5000	0.7906	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr1.0__r2__0.5x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	1.0000	2	1.0000	0.9529	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr1.0__r2__1.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	1.0000	2	2.0000	0.9329	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr1.0__r2__2.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	1.0000	2	5.0000	1.0239	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr1.0__r2__5.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	1.5000	1	0.5000	1.1366	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr1.5__r1__0.5x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	1.5000	1	1.0000	1.4090	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr1.5__r1__1.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	1.5000	1	2.0000	1.5197	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr1.5__r1__2.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	1.5000	1	5.0000	1.4744	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr1.5__r1__5.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	1.5000	2	0.5000	1.0668	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr1.5__r2__0.5x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	1.5000	2	1.0000	1.3775	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr1.5__r2__1.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	1.5000	2	2.0000	1.4356	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr1.5__r2__2.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	1.5000	2	5.0000	1.4974	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr1.5__r2__5.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	2.0000	1	0.5000	1.5069	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr2.0__r1__0.5x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	2.0000	1	1.0000	1.9005	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr2.0__r1__1.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	2.0000	1	2.0000	1.9499	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr2.0__r1__2.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	2.0000	1	5.0000	1.9712	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr2.0__r1__5.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	2.0000	2	0.5000	1.6844	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr2.0__r2__0.5x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	2.0000	2	1.0000	1.7967	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr2.0__r2__1.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	2.0000	2	2.0000	1.9476	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr2.0__r2__2.0x
g13_Pseudomonas_aeruginosa	65.3000	A_k8	2.0000	2	5.0000	1.9301	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/A_k8__g13_Pseudomonas_aeruginosa__ptr2.0__r2__5.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	0.5000	1	0.5000	0.3297	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr0.5__r1__0.5x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	0.5000	1	1.0000	0.3160	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr0.5__r1__1.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	0.5000	1	2.0000	0.4465	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr0.5__r1__2.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	0.5000	1	5.0000	0.4773	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr0.5__r1__5.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	0.5000	2	0.5000	0.5202	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr0.5__r2__0.5x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	0.5000	2	1.0000	0.4934	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr0.5__r2__1.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	0.5000	2	2.0000	0.4992	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr0.5__r2__2.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	0.5000	2	5.0000	0.4814	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr0.5__r2__5.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	1.0000	1	0.5000	0.7428	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr1.0__r1__0.5x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	1.0000	1	1.0000	0.8132	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr1.0__r1__1.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	1.0000	1	2.0000	0.9602	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr1.0__r1__2.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	1.0000	1	5.0000	1.0019	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr1.0__r1__5.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	1.0000	2	0.5000	0.6418	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr1.0__r2__0.5x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	1.0000	2	1.0000	0.8793	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr1.0__r2__1.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	1.0000	2	2.0000	0.9243	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr1.0__r2__2.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	1.0000	2	5.0000	1.0007	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr1.0__r2__5.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	1.5000	1	0.5000	1.1519	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr1.5__r1__0.5x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	1.5000	1	1.0000	1.3902	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr1.5__r1__1.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	1.5000	1	2.0000	1.4524	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr1.5__r1__2.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	1.5000	1	5.0000	1.4537	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr1.5__r1__5.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	1.5000	2	0.5000	1.0888	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr1.5__r2__0.5x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	1.5000	2	1.0000	1.4311	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr1.5__r2__1.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	1.5000	2	2.0000	1.4806	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr1.5__r2__2.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	1.5000	2	5.0000	1.5040	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr1.5__r2__5.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	2.0000	1	0.5000	1.4391	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr2.0__r1__0.5x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	2.0000	1	1.0000	1.7739	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr2.0__r1__1.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	2.0000	1	2.0000	2.0198	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr2.0__r1__2.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	2.0000	1	5.0000	2.0011	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr2.0__r1__5.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	2.0000	2	0.5000	1.4280	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr2.0__r2__0.5x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	2.0000	2	1.0000	1.8618	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr2.0__r2__1.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	2.0000	2	2.0000	1.9299	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr2.0__r2__2.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s103	2.0000	2	5.0000	1.9621	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s103__g13_Pseudomonas_aeruginosa__ptr2.0__r2__5.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	0.5000	1	0.5000	0.3513	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr0.5__r1__0.5x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	0.5000	1	1.0000	0.3981	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr0.5__r1__1.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	0.5000	1	2.0000	0.4693	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr0.5__r1__2.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	0.5000	1	5.0000	0.4803	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr0.5__r1__5.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	0.5000	2	0.5000	0.5462	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr0.5__r2__0.5x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	0.5000	2	1.0000	0.4934	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr0.5__r2__1.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	0.5000	2	2.0000	0.5096	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr0.5__r2__2.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	0.5000	2	5.0000	0.4864	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr0.5__r2__5.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	1.0000	1	0.5000	0.6631	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr1.0__r1__0.5x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	1.0000	1	1.0000	0.7962	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr1.0__r1__1.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	1.0000	1	2.0000	0.9557	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr1.0__r1__2.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	1.0000	1	5.0000	1.0058	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr1.0__r1__5.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	1.0000	2	0.5000	0.7070	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr1.0__r2__0.5x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	1.0000	2	1.0000	0.9341	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr1.0__r2__1.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	1.0000	2	2.0000	0.9306	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr1.0__r2__2.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	1.0000	2	5.0000	1.0079	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr1.0__r2__5.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	1.5000	1	0.5000	1.1633	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr1.5__r1__0.5x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	1.5000	1	1.0000	1.3845	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr1.5__r1__1.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	1.5000	1	2.0000	1.4789	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr1.5__r1__2.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	1.5000	1	5.0000	1.4553	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr1.5__r1__5.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	1.5000	2	0.5000	1.0604	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr1.5__r2__0.5x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	1.5000	2	1.0000	1.3739	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr1.5__r2__1.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	1.5000	2	2.0000	1.4911	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr1.5__r2__2.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	1.5000	2	5.0000	1.4997	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr1.5__r2__5.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	2.0000	1	0.5000	1.5273	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr2.0__r1__0.5x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	2.0000	1	1.0000	1.7643	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr2.0__r1__1.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	2.0000	1	2.0000	2.0310	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr2.0__r1__2.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	2.0000	1	5.0000	2.0069	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr2.0__r1__5.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	2.0000	2	0.5000	1.4647	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr2.0__r2__0.5x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	2.0000	2	1.0000	1.9131	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr2.0__r2__1.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	2.0000	2	2.0000	1.9639	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr2.0__r2__2.0x
g13_Pseudomonas_aeruginosa	65.3000	E_s134	2.0000	2	5.0000	1.8911	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g13_Pseudomonas_aeruginosa/E_s134__g13_Pseudomonas_aeruginosa__ptr2.0__r2__5.0x
g14_Mycobacterium_kubicae	66.0100	A_k16	0.5000	1	0.5000	0.3870	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g14_Mycobacterium_kubicae/A_k16__g14_Mycobacterium_kubicae__ptr0.5__r1__0.5x
g14_Mycobacterium_kubicae	66.0100	A_k16	0.5000	1	1.0000	0.4494	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g14_Mycobacterium_kubicae/A_k16__g14_Mycobacterium_kubicae__ptr0.5__r1__1.0x
g14_Mycobacterium_kubicae	66.0100	A_k16	0.5000	1	2.0000	0.4414	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g14_Mycobacterium_kubicae/A_k16__g14_Mycobacterium_kubicae__ptr0.5__r1__2.0x
g14_Mycobacterium_kubicae	66.0100	A_k16	0.5000	1	5.0000	0.4788	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g14_Mycobacterium_kubicae/A_k16__g14_Mycobacterium_kubicae__ptr0.5__r1__5.0x
g14_Mycobacterium_kubicae	66.0100	A_k16	0.5000	2	0.5000	0.3948	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g14_Mycobacterium_kubicae/A_k16__g14_Mycobacterium_kubicae__ptr0.5__r2__0.5x
